-0.48,-0.47,1.75,2.14,3.46,2.46,5.2,4.34,4.68,2.78,3.25,1.56,0.47,0.33,-0.21,0.41,0.07,1.19,0.52,-1.46,0.88,1
0.64,1.22,1.29,-1.58,1.51,-0.22,2.67,4.65,3.66,3.94,6.06,4.55,3.88,4.22,2.83,1.69,0.77,-1.39,1.41,0.71,-0.25,1
0.29,0.72,-0.07,0.09,1.01,0.76,1.9,1.63,4.71,4.5,6.96,5.65,3.84,2.12,3.39,1.87,1.09,-0.09,-0.88,-0.99,-0.52,2
-1.51,0.68,1.73,1.67,4.86,4.74,4.39,4.85,1.73,2.54,2.28,0.11,-0.1,0.2,1.26,-0.91,-0.85,-0.24,0.78,0.32,0.35,1
0.5,-1.82,-1.3,-1.3,0.68,-1.85,1.55,-0.04,1.85,3.88,2.31,3.06,2.61,4.2,3.85,5.19,1.77,1.16,3.02,-0.44,-1.33,2
-2.21,0.31,-0.25,-0.45,-0.3,-0.8,1.23,1.84,4.68,5.76,6.16,4.43,3.91,4.22,4.01,1.74,1.31,0.34,2.0,2.45,-0.59,2
1.68,2.26,1.0,-0.16,0.76,2.67,1.79,2.86,4.28,3.07,5.12,4.9,3.13,5.17,2.76,2.44,2.38,0.33,-0.21,-0.65,0.81,2
-0.22,-0.91,-1.18,0.35,-1.92,-1.59,1.91,0.75,1.72,2.02,3.63,3.91,2.73,4.29,4.89,2.04,1.13,-0.66,-1.33,0.41,-0.75,2
-0.29,-0.24,2.78,1.06,-2.29,1.63,0.46,3.04,2.71,2.79,4.8,4.41,3.24,3.56,3.69,1.76,2.12,1.61,0.53,0.43,-0.82,2
-1.14,-0.43,1.27,3.12,0.71,2.64,3.66,2.57,5.39,1.47,5.31,3.28,1.68,1.43,0.65,0.34,1.08,0.38,-0.49,-0.11,-0.77,1
1.89,0.68,0.86,3.12,1.62,4.19,5.37,4.63,3.72,2.74,1.93,1.27,2.7,0.45,1.62,1.5,1.55,1.59,-1.16,-2.76,0.44,1
0.04,0.16,4.35,2.22,3.61,4.8,5.53,4.22,3.99,0.87,2.62,1.57,-0.0,-0.7,0.4,1.0,0.0,0.08,0.47,0.35,-0.13,1
0.39,1.69,-0.22,4.44,2.72,2.29,5.25,3.84,2.84,3.53,3.83,2.71,0.24,-0.16,0.88,-0.12,-0.42,0.66,0.94,0.08,1.57,1
-0.05,0.14,1.94,3.23,3.16,2.27,4.97,4.49,4.57,4.09,2.98,1.04,-0.61,0.58,1.46,0.7,0.63,0.35,-1.12,-1.11,-2.0,1
-0.71,-0.4,-0.84,-0.67,1.58,0.98,2.54,2.23,2.61,2.09,4.11,4.75,5.82,3.17,3.21,-0.4,1.63,-0.35,-1.15,-0.33,0.54,2
1.5,0.74,-0.4,1.88,2.96,4.5,6.22,4.25,5.24,6.08,3.27,0.43,-0.28,0.5,0.28,-0.0,-0.23,-0.61,2.29,0.37,-0.18,1
-0.55,0.94,2.28,1.28,3.39,5.64,4.66,4.17,3.94,3.81,2.74,-0.28,1.32,-1.63,1.46,2.3,-3.04,1.28,-0.51,1.2,-0.55,1
0.25,0.7,4.14,1.24,4.36,4.93,5.6,5.5,4.58,3.51,-0.03,0.63,0.79,0.47,-1.11,1.27,0.24,1.82,1.1,-0.94,0.22,1
-1.06,-0.97,-0.94,0.82,-1.31,2.11,4.22,3.34,4.48,5.45,5.48,5.18,4.03,3.17,0.47,-0.21,1.0,0.12,0.53,-0.57,-0.35,1
-0.16,1.4,-1.54,1.42,1.92,1.14,0.59,-1.51,0.92,2.94,2.85,2.79,3.61,4.34,5.27,4.51,3.08,1.73,2.43,1.09,1.26,2
-0.63,-0.04,-0.74,-0.59,1.42,2.23,3.03,2.67,3.59,4.05,4.72,4.52,3.06,3.82,2.54,-0.49,0.41,0.72,0.07,-0.19,-0.09,2
